User,Trial,Choice_itemID,Choice_itemName,Choice_category,Pref_Purple,Pref_Blue,Pref_Green,Pref_Red,Pref_Orange,Pref_Risk,Pref_Hope,Pref_Safety,Pref_Vitality,Pref_Power,Pref_Literature,Pref_Physics,Pref_Music,Pref_History,Pref_Geography,Pref_Sea,Pref_Desert,Pref_City,Pref_Mountain,Pref_Village,Payoff_Purple,Payoff_Blue,Payoff_Green,Payoff_Red,Payoff_Orange,Payoff_Risk,Payoff_Hope,Payoff_Safety,Payoff_Vitality,Payoff_Power,Payoff_Literature,Payoff_Physics,Payoff_Music,Payoff_History,Payoff_Geography,Payoff_Sea,Payoff_Desert,Payoff_City,Payoff_Mountain,Payoff_Village,EV_Purple,Var_Purple,RPE_Purple,EV_Blue,Var_Blue,RPE_Blue,EV_Green,Var_Green,RPE_Green,EV_Red,Var_Red,RPE_Red,EV_Orange,Var_Orange,RPE_Orange,EV_Risk,Var_Risk,RPE_Risk,EV_Hope,Var_Hope,RPE_Hope,EV_Safety,Var_Safety,RPE_Safety,EV_Vitality,Var_Vitality,RPE_Vitality,EV_Power,Var_Power,RPE_Power,EV_Literature,Var_Literature,RPE_Literature,EV_Physics,Var_Physics,RPE_Physics,EV_Music,Var_Music,RPE_Music,EV_History,Var_History,RPE_History,EV_Geography,Var_Geography,RPE_Geography,EV_Sea,Var_Sea,RPE_Sea,EV_Desert,Var_Desert,RPE_Desert,EV_City,Var_City,RPE_City,EV_Mountain,Var_Mountain,RPE_Mountain,EV_Village,Var_Village,RPE_Village,Regret,Disappointment,Uncertainty
22,15,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,2.0,,,,2.0,,,,,,,2.0,,0.0,1.0,,1.62,4.112,,1.83,4.722,3.1,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.0,1.0,,0.0,1.0,,1.32,2.952,,1.2,4.2,,,0.41,0.174764069
22,16,17.0,Desert,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,,3.0,2.0,,,,,,3.0,,,,0.0,1.0,,1.62,4.112,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.9,2.8,3.0,0.0,1.0,,1.32,2.952,,1.2,4.2,,,0.282666667,0.263157895
22,17,1.0,Purple,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,,,,,,2.0,,,,,,2.0,,,,,,3.0,,0.9,2.8,3.0,1.62,4.112,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.9,2.8,,0.0,1.0,,1.32,2.952,,1.2,4.2,,0.0,0.265,0.263157895
22,18,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,,,3.0,,,,,,,,,2.0,,,4.0,,,0.9,2.8,,1.434,4.18888,-0.62,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.628,6.53632,,0.9,2.8,,0.0,1.0,,1.32,2.952,,1.2,4.2,,,-3.370588235,0.192719816
22,19,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,3.0,,,,2.0,,,,2.0,,,,,0.9,2.8,,1.434,4.18888,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,-0.628,0.9,2.8,,0.0,1.0,,1.32,2.952,,1.2,4.2,,,-3.191333333,0.13131637
22,20,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,,2.0,,,,,2.0,,,,,,3.0,0.9,2.8,,1.434,4.18888,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.23,3.042,1.1,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,0.0,1.0,,1.32,2.952,,1.2,4.2,,,-1.295368421,0.247402276
22,21,18.0,City,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,,3.0,,,,,,,2.0,,,,4.0,,,0.9,2.8,,1.434,4.18888,,1.83,4.722,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.23,3.042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,1.2,4.2,4.0,1.32,2.952,,1.2,4.2,,0.0,1.6694,0.192307692
22,22,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,,2.0,,2.0,,,,,,,,2.0,,0.9,2.8,,1.434,4.18888,,2.481,5.66378,2.17,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.23,3.042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,1.2,4.2,,1.32,2.952,,1.2,4.2,,,-0.240095238,0.150064978
22,23,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.0,,,,,,3.0,,,,2.0,,,,,,,,3.0,0.9,2.8,,1.434,4.18888,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.23,3.042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.4396,6.6151968,,0.9,2.8,,1.2,4.2,,1.32,2.952,,1.74,4.848,1.8,,-0.599181818,0.170998632
22,24,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1.0,,3.0,,,,,,,,,2.0,4.0,,,,,0.9,2.8,,1.434,4.18888,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.23,3.042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.90772,7.102166432,1.5604,0.9,2.8,,1.2,4.2,,1.32,2.952,,1.74,4.848,,,-0.812730435,0.123423779
22,25,17.0,Desert,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,4.0,,,,,2.0,,,2.0,,,,2.0,,,,0.9,2.8,,1.434,4.18888,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.23,3.042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.90772,7.102166432,,1.23,3.042,1.1,1.2,4.2,,1.32,2.952,,1.74,4.848,,,-1.239266667,0.247402276
22,26,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,3.0,,,,,2.0,,,,,3.0,,0.9,2.8,,1.434,4.18888,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,1.77,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,2.90772,7.102166432,,1.23,3.042,,1.2,4.2,,1.32,2.952,,1.74,4.848,,,-0.519696,0.214197893
22,27,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,3.0,,,,,2.0,,,,,4.0,,,,,0.9,2.8,,1.434,4.18888,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,1.09228,1.23,3.042,,1.2,4.2,,1.32,2.952,,1.74,4.848,,0.0,-1.177427692,0.119892841
22,28,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,0.9,2.8,,2.2038,5.5057512,2.566,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,,1.23,3.042,,1.2,4.2,,1.32,2.952,,1.74,4.848,,,0.339900741,0.153710151
22,29,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,0.9,2.8,,2.2038,5.5057512,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,,1.23,3.042,,1.2,4.2,,1.32,2.952,,2.118,5.16552,1.26,,-0.978238571,0.162192321
22,30,18.0,City,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,,,0.9,2.8,,2.2038,5.5057512,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.235404,7.340781552,,1.23,3.042,,1.74,4.848,1.8,1.32,2.952,,2.118,5.16552,,,-0.404506207,0.170998632
22,31,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,2.0,,,,,,,2.0,,4.0,,,,,0.9,2.8,,2.2038,5.5057512,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,0.764596,1.23,3.042,,1.74,4.848,,1.32,2.952,,2.118,5.16552,,,-1.426426667,0.118235413
22,32,18.0,City,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,3.0,,,,,,,,,2.0,,,1.0,,,0.9,2.8,,2.2038,5.5057512,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,,1.23,3.042,,1.518,4.95752,-0.74,1.32,2.952,,2.118,5.16552,,,-2.885008903,0.167855081
22,33,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,,,,,,,,,2.0,,,2.0,,,,,,,4.0,0.9,2.8,,2.2038,5.5057512,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,1.761,3.66858,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,,1.23,3.042,,1.518,4.95752,,1.32,2.952,,2.6826,5.8739048,1.882,0.0,-0.172852375,0.14547772
22,34,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1.0,,,,3.0,,2.0,,,,,,4.0,,,,0.9,2.8,,2.2038,5.5057512,,2.481,5.66378,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,2.1327,3.9756042,1.239,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,,1.23,3.042,,1.518,4.95752,,1.32,2.952,,2.6826,5.8739048,,,-0.810614424,0.200980617
22,35,3.0,Green,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,2.0,,,,2.0,,,,,,,2.0,,0.9,2.8,,2.2038,5.5057512,,2.9367,6.1252522,1.519,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,2.1327,3.9756042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,,1.23,3.042,,1.518,4.95752,,1.32,2.952,,2.6826,5.8739048,,,-0.506772824,0.140345909
22,36,17.0,Desert,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,,3.0,2.0,,,,,,3.0,,,,0.9,2.8,,2.2038,5.5057512,,2.9367,6.1252522,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,2.1327,3.9756042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,,1.761,3.66858,1.77,1.518,4.95752,,1.32,2.952,,2.6826,5.8739048,,,-0.2412936,0.214197893
22,37,1.0,Purple,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,,,,,,2.0,,,,,,2.0,,,,,,3.0,,1.53,3.682,2.1,2.2038,5.5057512,,2.9367,6.1252522,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,2.1327,3.9756042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,,1.761,3.66858,,1.518,4.95752,,1.32,2.952,,2.6826,5.8739048,,0.0,0.095409,0.213583938
22,38,2.0,Blue,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,,,3.0,,,,,,,,,2.0,,,4.0,,,1.53,3.682,,1.84266,5.795578088,-1.2038,2.9367,6.1252522,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,2.1327,3.9756042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.4647828,7.45770296,,1.761,3.66858,,1.518,4.95752,,1.32,2.952,,2.6826,5.8739048,,,-3.210969622,0.147154515
22,39,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,3.0,,,,2.0,,,,2.0,,,,,1.53,3.682,,1.84266,5.795578088,,2.9367,6.1252522,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,2.1327,3.9756042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.02534796,7.886820691,-1.4647828,1.761,3.66858,,1.518,4.95752,,1.32,2.952,,2.6826,5.8739048,,,-3.387453221,0.112526182
22,40,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,,2.0,,,,,2.0,,,,,,3.0,1.53,3.682,,1.84266,5.795578088,,2.9367,6.1252522,,0.0,1.0,,0.9,2.8,,0.0,1.0,,1.23,3.042,,0.0,1.0,,2.1327,3.9756042,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.02534796,7.886820691,,1.761,3.66858,,1.518,4.95752,,1.32,2.952,,2.77782,5.894053352,0.3174,,-1.518412646,0.145052547
23,1,1.0,Purple,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,,3.0,,,,,,,2.0,,,,4.0,,,0.3,1.2,1.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,3.0,,0.454545455
23,2,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,,2.0,,2.0,,,,,,,,2.0,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,2.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,1.0,0.357142857
23,3,8.0,Safety,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.0,,,,,,3.0,,,,2.0,,,,,,,,3.0,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,3.0,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,1.5,0.263157895
23,4,6.0,Risk,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1.0,,3.0,,,,,,,,,2.0,4.0,,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,3.0,0.0,1.0,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,1.0,0.263157895
23,5,13.0,Music,Disciplines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,4.0,,,,,2.0,,,2.0,,,,2.0,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.9,2.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,2.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,-0.25,0.357142857
23,6,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,3.0,,,,,2.0,,,,,3.0,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,0.0,1.0,,0.9,2.8,,1.32,2.952,2.4,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,0.2,0.253036437
23,7,6.0,Risk,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,,,,3.0,,,,,2.0,,,,,4.0,,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.53,3.682,2.1,0.0,1.0,,0.9,2.8,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,-0.133333333,0.213583938
23,8,7.0,Hope,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.53,3.682,,0.6,1.8,2.0,0.9,2.8,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,,-0.214285714,0.357142857
23,9,20.0,Village,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.53,3.682,,0.6,1.8,,0.9,2.8,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,3.0,,0.8125,0.263157895
23,10,8.0,Safety,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3.0,,,,,2.0,,,,,2.0,,,,,3.0,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.53,3.682,,0.6,1.8,,1.23,3.042,1.1,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,-1.177777778,0.247402276
23,11,16.0,Sea,Places,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,2.0,,,,,,,2.0,,4.0,,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.53,3.682,,0.6,1.8,,1.23,3.042,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,4.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,1.84,0.192307692
23,12,6.0,Risk,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.0,,,,3.0,,,,,,,,,2.0,,,1.0,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.971,4.11418,1.47,0.6,1.8,,1.23,3.042,,1.32,2.952,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,-0.857272727,0.195534768
23,13,10.0,Power,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,,,,,,,,,2.0,,,2.0,,,,,,,4.0,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.971,4.11418,,0.6,1.8,,1.23,3.042,,1.32,2.952,,0.6,1.8,2.0,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,2.0,-0.255833333,0.357142857
23,14,9.0,Vitality,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1.0,,,,3.0,,2.0,,,,,,4.0,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.971,4.11418,,0.6,1.8,,1.23,3.042,,1.824,3.51648,1.68,0.6,1.8,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,-0.556153846,0.221411365
23,15,12.0,Physics,Disciplines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4.0,,,,,2.0,,,,2.0,,,,,,,2.0,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.971,4.11418,,0.6,1.8,,1.23,3.042,,1.824,3.51648,,0.6,1.8,,0.0,1.0,,0.6,1.8,2.0,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,-0.196428571,0.357142857
23,16,4.0,Red,Color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2.0,,,,,,3.0,2.0,,,,,,3.0,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.6,1.8,2.0,0.0,1.0,,1.971,4.11418,,0.6,1.8,,1.23,3.042,,1.824,3.51648,,0.6,1.8,,0.0,1.0,,0.6,1.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,-0.183333333,0.357142857
23,17,7.0,Hope,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,,,,,,2.0,,,,,,2.0,,,,,,3.0,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,1.971,4.11418,,1.02,2.192,1.4,1.23,3.042,,1.824,3.51648,,0.6,1.8,,0.0,1.0,,0.6,1.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,1.0,-0.771875,0.313283208
23,18,6.0,Risk,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,,,,3.0,,,,,,,,,2.0,,,4.0,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,2.2797,4.3259482,1.029,1.02,2.192,,1.23,3.042,,1.824,3.51648,,0.6,1.8,,0.0,1.0,,0.6,1.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,-1.097470588,0.187759994
23,19,8.0,Safety,Abstract,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,3.0,,,3.0,,,,2.0,,,,2.0,,,,,0.3,1.2,,0.0,1.0,,0.0,1.0,,0.6,1.8,,0.0,1.0,,2.2797,4.3259482,,1.02,2.192,,1.761,3.66858,1.77,1.824,3.51648,,0.6,1.8,,0.0,1.0,,0.6,1.8,,0.6,1.8,,0.0,1.0,,0.0,1.0,,1.2,4.2,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.9,2.8,,,-0.2955,0.214197893
